3.2676700000000000e+05 3.0644100000000000e+06 1.5731364117397395e+03
3.3000000000000000e+05 3.0640000000000000e+06 1.4067702854742995e+03
3.5463100000000000e+05 3.0635700000000000e+06 1.5274333183050876e+03
3.3000000000000000e+05 3.0940000000000000e+06 1.2098081127249609e+03
3.2411000000000000e+05 3.0603600000000000e+06 1.7766803124755538e+03
3.5300000000000000e+05 3.0590000000000000e+06 1.5870821948524499e+03
3.3994819800999999e+05 3.0629523870000001e+06 1.2739341031485483e+03
3.3300000000000000e+05 3.0510000000000000e+06 1.5449478465090951e+03
3.8000000000000000e+05 3.0440000000000000e+06 1.0566772486289424e+03
3.4000000000000000e+05 3.0740000000000000e+06 1.6350249750525782e+03
3.2100000000000000e+05 3.0590000000000000e+06 1.8491965083109530e+03
3.2000000000000000e+05 3.0940000000000000e+06 8.9579454606929846e+02
3.5300000000000000e+05 3.0670000000000000e+06 1.4571532351956155e+03
3.3300000000000000e+05 3.0710000000000000e+06 1.3871575841422828e+03
3.2500000000000000e+05 3.0710000000000000e+06 1.3220238716261465e+03
3.3300000000000000e+05 3.0590000000000000e+06 1.3522707492306988e+03
3.3300000000000000e+05 3.0550000000000000e+06 1.4141397279470943e+03
3.4900000000000000e+05 3.0670000000000000e+06 1.4726676617260691e+03
3.3427100000000000e+05 3.0561600000000000e+06 1.3770852287652920e+03
3.3300000000000000e+05 3.0670000000000000e+06 1.3097787376213698e+03
3.4500000000000000e+05 3.0670000000000000e+06 1.4137715518452396e+03
3.3300000000000000e+05 3.0630000000000000e+06 1.3046787597536959e+03
3.4228400000000000e+05 3.0610900000000000e+06 1.3341670210358593e+03
3.3421886577999999e+05 3.0630513127000001e+06 1.2824958705478434e+03
4.0000000000000000e+05 3.0440000000000000e+06 1.9041034350970394e+03
3.2900000000000000e+05 3.0510000000000000e+06 1.4909665622379443e+03
3.2500000000000000e+05 3.0510000000000000e+06 1.6054316285356085e+03
3.3000000000000000e+05 3.0340000000000000e+06 7.9887818464409179e+02
3.4500000000000000e+05 3.0550000000000000e+06 1.7728407093281653e+03
3.3700000000000000e+05 3.0510000000000000e+06 1.6706955408434908e+03
3.3353100000000000e+05 3.0516000000000000e+06 1.5367101132411997e+03
3.4000000000000000e+05 3.0540000000000000e+06 1.6475989933632320e+03
3.4900000000000000e+05 3.0510000000000000e+06 1.8416282030986474e+03
3.5000000000000000e+05 3.0440000000000000e+06 1.9894720840626533e+03
3.6000000000000000e+05 3.0340000000000000e+06 1.5073862669640218e+03
3.2000000000000000e+05 3.0540000000000000e+06 1.8016020763087827e+03
3.2100000000000000e+05 3.0550000000000000e+06 1.8172410807464212e+03
3.2500000000000000e+05 3.0590000000000000e+06 1.7671150632648132e+03
3.4100000000000000e+05 3.0510000000000000e+06 1.8868235316016840e+03
3.3649300000000000e+05 3.0629300000000000e+06 1.2678636110142634e+03
3.6000000000000000e+05 3.0540000000000000e+06 1.2670820386768448e+03
3.4900000000000000e+05 3.0550000000000000e+06 1.7268311305609150e+03
3.2000000000000000e+05 3.0240000000000000e+06 3.6018785042726671e+02
3.4900000000000000e+05 3.0630000000000000e+06 1.4664190713791786e+03
3.2500000000000000e+05 3.0550000000000000e+06 1.7358050492460457e+03
3.2100000000000000e+05 3.0630000000000000e+06 1.7421422244323417e+03
3.2618200000000000e+05 3.0574000000000000e+06 1.7144803800545665e+03
3.4900000000000000e+05 3.0590000000000000e+06 1.5988356254974835e+03
3.3700000000000000e+05 3.0590000000000000e+06 1.3121050719088014e+03
3.4500000000000000e+05 3.0590000000000000e+06 1.5054014762188860e+03
